"CurrencyRateID","CurrencyRateDate","FromCurrencyCode","ToCurrencyCode","AverageRate","EndOfDayRate","ModifiedDate"
"5734","9/29/2012 12:00:00 AM","USD","MXN","9.6106","9.6020","9/29/2012 12:00:00 AM"
"5735","9/29/2012 12:00:00 AM","USD","SAR","3.7505","3.7450","9/29/2012 12:00:00 AM"
"5736","9/29/2012 12:00:00 AM","USD","VEB","705.1399","705.0800","9/29/2012 12:00:00 AM"
"5737","9/30/2012 12:00:00 AM","USD","ARS","1.0006","1.0012","9/30/2012 12:00:00 AM"
"5738","9/30/2012 12:00:00 AM","USD","AUD","2.0247","2.0247","9/30/2012 12:00:00 AM"
"5739","9/30/2012 12:00:00 AM","USD","BRL","2.1280","2.1290","9/30/2012 12:00:00 AM"
"5740","9/30/2012 12:00:00 AM","USD","CAD","1.5690","1.5712","9/30/2012 12:00:00 AM"
"5741","9/30/2012 12:00:00 AM","USD","CNY","8.2779","8.2779","9/30/2012 12:00:00 AM"
"5742","9/30/2012 12:00:00 AM","USD","EUR","1.1164","1.1166","9/30/2012 12:00:00 AM"
"5743","9/30/2012 12:00:00 AM","USD","GBP","0.6979","0.6986","9/30/2012 12:00:00 AM"
"5744","9/30/2012 12:00:00 AM","USD","JPY","123.0600","123.0840","9/30/2012 12:00:00 AM"
"5745","9/30/2012 12:00:00 AM","USD","MXN","9.5899","9.5939","9/30/2012 12:00:00 AM"
"5746","9/30/2012 12:00:00 AM","USD","SAR","3.7505","3.7532","9/30/2012 12:00:00 AM"
"5747","9/30/2012 12:00:00 AM","USD","VEB","705.9099","705.9299","9/30/2012 12:00:00 AM"
"5748","10/1/2012 12:00:00 AM","USD","ARS","1.0006","1.0005","10/1/2012 12:00:00 AM"
"5749","10/1/2012 12:00:00 AM","USD","AUD","2.0247","2.0238","10/1/2012 12:00:00 AM"
"5750","10/1/2012 12:00:00 AM","USD","BRL","2.1280","2.1269","10/1/2012 12:00:00 AM"
"5751","10/1/2012 12:00:00 AM","USD","CAD","1.5690","1.5652","10/1/2012 12:00:00 AM"
"5752","10/1/2012 12:00:00 AM","USD","CNY","8.2779","8.2773","10/1/2012 12:00:00 AM"
"5753","10/1/2012 12:00:00 AM","USD","EUR","1.1150","1.1141","10/1/2012 12:00:00 AM"
"5754","10/1/2012 12:00:00 AM","USD","GBP","0.6979","0.6973","10/1/2012 12:00:00 AM"
"5755","10/1/2012 12:00:00 AM","USD","JPY","123.0600","123.0490","10/1/2012 12:00:00 AM"
"5756","10/1/2012 12:00:00 AM","USD","MXN","9.5899","9.5809","10/1/2012 12:00:00 AM"
"5757","10/1/2012 12:00:00 AM","USD","SAR","3.7505","3.7505","10/1/2012 12:00:00 AM"
"5758","10/1/2012 12:00:00 AM","USD","VEB","705.9099","705.8200","10/1/2012 12:00:00 AM"
"5759","10/2/2012 12:00:00 AM","USD","ARS","1.0006","1.0011","10/2/2012 12:00:00 AM"
"5760","10/2/2012 12:00:00 AM","USD","AUD","2.0222","2.0230","10/2/2012 12:00:00 AM"
"5761","10/2/2012 12:00:00 AM","USD","BRL","2.1280","2.1330","10/2/2012 12:00:00 AM"
"5762","10/2/2012 12:00:00 AM","USD","CAD","1.5690","1.5723","10/2/2012 12:00:00 AM"
"5763","10/2/2012 12:00:00 AM","USD","CNY","8.2779","8.2782","10/2/2012 12:00:00 AM"
"5764","10/2/2012 12:00:00 AM","USD","EUR","1.1150","1.1156","10/2/2012 12:00:00 AM"
"5765","10/2/2012 12:00:00 AM","USD","GBP","0.6979","0.6981","10/2/2012 12:00:00 AM"
"5766","10/2/2012 12:00:00 AM","USD","JPY","123.0600","123.1260","10/2/2012 12:00:00 AM"
"5767","10/2/2012 12:00:00 AM","USD","MXN","9.5899","9.5969","10/2/2012 12:00:00 AM"
"5768","10/2/2012 12:00:00 AM","USD","SAR","3.7505","3.7530","10/2/2012 12:00:00 AM"
"5769","10/2/2012 12:00:00 AM","USD","VEB","705.9099","705.9600","10/2/2012 12:00:00 AM"
"5770","10/3/2012 12:00:00 AM","USD","ARS","1.0005","1.0000","10/3/2012 12:00:00 AM"
"5771","10/3/2012 12:00:00 AM","USD","AUD","2.0049","2.0042","10/3/2012 12:00:00 AM"
"5772","10/3/2012 12:00:00 AM","USD","BRL","2.1709","2.1659","10/3/2012 12:00:00 AM"
"5773","10/3/2012 12:00:00 AM","USD","CAD","1.5669","1.5583","10/3/2012 12:00:00 AM"
"5774","10/3/2012 12:00:00 AM","USD","CNY","8.2780","8.2771","10/3/2012 12:00:00 AM"
"5775","10/3/2012 12:00:00 AM","USD","EUR","1.1132","1.1125","10/3/2012 12:00:00 AM"
"5776","10/3/2012 12:00:00 AM","USD","GBP","0.7016","0.7010","10/3/2012 12:00:00 AM"
"5777","10/3/2012 12:00:00 AM","USD","JPY","123.0660","122.9779","10/3/2012 12:00:00 AM"
"5778","10/3/2012 12:00:00 AM","USD","MXN","9.5414","9.5399","10/3/2012 12:00:00 AM"
"5779","10/3/2012 12:00:00 AM","USD","SAR","3.7505","3.7467","10/3/2012 12:00:00 AM"
"5780","10/3/2012 12:00:00 AM","USD","VEB","705.6599","705.6499","10/3/2012 12:00:00 AM"
"5781","10/4/2012 12:00:00 AM","USD","ARS","0.9999","1.0004","10/4/2012 12:00:00 AM"
"5782","10/4/2012 12:00:00 AM","USD","AUD","1.9961","1.9964","10/4/2012 12:00:00 AM"
"5783","10/4/2012 12:00:00 AM","USD","BRL","2.0878","2.0920","10/4/2012 12:00:00 AM"
"5784","10/4/2012 12:00:00 AM","USD","CAD","1.5663","1.5745","10/4/2012 12:00:00 AM"
"5785","10/4/2012 12:00:00 AM","USD","CNY","8.2780","8.2783","10/4/2012 12:00:00 AM"
"5786","10/4/2012 12:00:00 AM","USD","EUR","1.1011","1.1017","10/4/2012 12:00:00 AM"
"5787","10/4/2012 12:00:00 AM","USD","GBP","0.6966","0.6967","10/4/2012 12:00:00 AM"
"5788","10/4/2012 12:00:00 AM","USD","JPY","122.3150","122.4100","10/4/2012 12:00:00 AM"
"5789","10/4/2012 12:00:00 AM","USD","MXN","9.5350","9.5410","10/4/2012 12:00:00 AM"
"5790","10/4/2012 12:00:00 AM","USD","SAR","3.7505","3.7551","10/4/2012 12:00:00 AM"
"5791","10/4/2012 12:00:00 AM","USD","VEB","705.7500","705.7899","10/4/2012 12:00:00 AM"
"5792","10/5/2012 12:00:00 AM","USD","ARS","0.9997","0.9996","10/5/2012 12:00:00 AM"
"5793","10/5/2012 12:00:00 AM","USD","AUD","2.0217","2.0211","10/5/2012 12:00:00 AM"
"5794","10/5/2012 12:00:00 AM","USD","BRL","2.1219","2.1210","10/5/2012 12:00:00 AM"
"5795","10/5/2012 12:00:00 AM","USD","CAD","1.5762","1.5759","10/5/2012 12:00:00 AM"
"5796","10/5/2012 12:00:00 AM","USD","CNY","8.2779","8.2774","10/5/2012 12:00:00 AM"
"5797","10/5/2012 12:00:00 AM","USD","EUR","1.1165","1.1160","10/5/2012 12:00:00 AM"
"5798","10/5/2012 12:00:00 AM","USD","GBP","0.6991","0.6986","10/5/2012 12:00:00 AM"
"5799","10/5/2012 12:00:00 AM","USD","JPY","123.4539","123.4280","10/5/2012 12:00:00 AM"
"5800","10/5/2012 12:00:00 AM","USD","MXN","9.5280","9.5210","10/5/2012 12:00:00 AM"
"5801","10/5/2012 12:00:00 AM","USD","SAR","3.7505","3.7465","10/5/2012 12:00:00 AM"
"5802","10/5/2012 12:00:00 AM","USD","VEB","705.7599","705.7300","10/5/2012 12:00:00 AM"
"5803","10/6/2012 12:00:00 AM","USD","ARS","0.9998","1.0004","10/6/2012 12:00:00 AM"
"5804","10/6/2012 12:00:00 AM","USD","AUD","2.0293","2.0293","10/6/2012 12:00:00 AM"
"5805","10/6/2012 12:00:00 AM","USD","BRL","2.1629","2.1699","10/6/2012 12:00:00 AM"
"5806","10/6/2012 12:00:00 AM","USD","CAD","1.5711","1.5805","10/6/2012 12:00:00 AM"
"5807","10/6/2012 12:00:00 AM","USD","CNY","8.2775","8.2776","10/6/2012 12:00:00 AM"
"5808","10/6/2012 12:00:00 AM","USD","EUR","1.1272","1.1279","10/6/2012 12:00:00 AM"
"5809","10/6/2012 12:00:00 AM","USD","GBP","0.7039","0.7043","10/6/2012 12:00:00 AM"
"5810","10/6/2012 12:00:00 AM","USD","JPY","123.6250","123.6470","10/6/2012 12:00:00 AM"
"5811","10/6/2012 12:00:00 AM","USD","MXN","9.6247","9.6270","10/6/2012 12:00:00 AM"
"5812","10/6/2012 12:00:00 AM","USD","SAR","3.7505","3.7601","10/6/2012 12:00:00 AM"
"5813","10/6/2012 12:00:00 AM","USD","VEB","705.7000","705.7100","10/6/2012 12:00:00 AM"
"5814","10/7/2012 12:00:00 AM","USD","ARS","0.9990","0.9987","10/7/2012 12:00:00 AM"
"5815","10/7/2012 12:00:00 AM","USD","AUD","2.0160","2.0156","10/7/2012 12:00:00 AM"
"5816","10/7/2012 12:00:00 AM","USD","BRL","2.1730","2.1720","10/7/2012 12:00:00 AM"
"5817","10/7/2012 12:00:00 AM","USD","CAD","1.5653","1.5602","10/7/2012 12:00:00 AM"
"5818","10/7/2012 12:00:00 AM","USD","CNY","8.2781","8.2773","10/7/2012 12:00:00 AM"
"5819","10/7/2012 12:00:00 AM","USD","EUR","1.1240","1.1234","10/7/2012 12:00:00 AM"
"5820","10/7/2012 12:00:00 AM","USD","GBP","0.7014","0.7009","10/7/2012 12:00:00 AM"
"5821","10/7/2012 12:00:00 AM","USD","JPY","122.8500","122.7950","10/7/2012 12:00:00 AM"
"5822","10/7/2012 12:00:00 AM","USD","MXN","9.5600","9.5579","10/7/2012 12:00:00 AM"
"5823","10/7/2012 12:00:00 AM","USD","SAR","3.7505","3.7416","10/7/2012 12:00:00 AM"
"5824","10/7/2012 12:00:00 AM","USD","VEB","706.2599","706.1699","10/7/2012 12:00:00 AM"
"5825","10/8/2012 12:00:00 AM","USD","ARS","0.9990","0.9991","10/8/2012 12:00:00 AM"
"5826","10/8/2012 12:00:00 AM","USD","AUD","2.0160","2.0165","10/8/2012 12:00:00 AM"
"5827","10/8/2012 12:00:00 AM","USD","BRL","2.1730","2.1810","10/8/2012 12:00:00 AM"
"5828","10/8/2012 12:00:00 AM","USD","CAD","1.5663","1.5711","10/8/2012 12:00:00 AM"
"5829","10/8/2012 12:00:00 AM","USD","CNY","8.2781","8.2783","10/8/2012 12:00:00 AM"
"5830","10/8/2012 12:00:00 AM","USD","EUR","1.1237","1.1243","10/8/2012 12:00:00 AM"
"5831","10/8/2012 12:00:00 AM","USD","GBP","0.7018","0.7019","10/8/2012 12:00:00 AM"
"5832","10/8/2012 12:00:00 AM","USD","JPY","122.7500","122.8330","10/8/2012 12:00:00 AM"
"5833","10/8/2012 12:00:00 AM","USD","MXN","9.5600","9.5690","10/8/2012 12:00:00 AM"
"5834","10/8/2012 12:00:00 AM","USD","SAR","3.7505","3.7547","10/8/2012 12:00:00 AM"
"5835","10/8/2012 12:00:00 AM","USD","VEB","706.2599","706.2899","10/8/2012 12:00:00 AM"
"5836","10/9/2012 12:00:00 AM","USD","ARS","0.9990","0.9982","10/9/2012 12:00:00 AM"
"5837","10/9/2012 12:00:00 AM","USD","AUD","2.0251","2.0247","10/9/2012 12:00:00 AM"
"5838","10/9/2012 12:00:00 AM","USD","BRL","2.1730","2.1709","10/9/2012 12:00:00 AM"
"5839","10/9/2012 12:00:00 AM","USD","CAD","1.5651","1.5599","10/9/2012 12:00:00 AM"
"5840","10/9/2012 12:00:00 AM","USD","CNY","8.2781","8.2774","10/9/2012 12:00:00 AM"
"5841","10/9/2012 12:00:00 AM","USD","EUR","1.1213","1.1210","10/9/2012 12:00:00 AM"
"5842","10/9/2012 12:00:00 AM","USD","GBP","0.7018","0.7016","10/9/2012 12:00:00 AM"
"5843","10/9/2012 12:00:00 AM","USD","JPY","122.8750","122.8740","10/9/2012 12:00:00 AM"
"5844","10/9/2012 12:00:00 AM","USD","MXN","9.5600","9.5519","10/9/2012 12:00:00 AM"
"5845","10/9/2012 12:00:00 AM","USD","SAR","3.7507","3.7448","10/9/2012 12:00:00 AM"
"5846","10/9/2012 12:00:00 AM","USD","VEB","706.2599","706.2300","10/9/2012 12:00:00 AM"
"5847","10/10/2012 12:00:00 AM","USD","ARS","0.9998","0.9998","10/10/2012 12:00:00 AM"
"5848","10/10/2012 12:00:00 AM","USD","AUD","1.9972","1.9974","10/10/2012 12:00:00 AM"
"5849","10/10/2012 12:00:00 AM","USD","BRL","2.1350","2.1400","10/10/2012 12:00:00 AM"
"5850","10/10/2012 12:00:00 AM","USD","CAD","1.5571","1.5666","10/10/2012 12:00:00 AM"
"5851","10/10/2012 12:00:00 AM","USD","CNY","8.2779","8.2787","10/10/2012 12:00:00 AM"
"5852","10/10/2012 12:00:00 AM","USD","EUR","1.1166","1.1168","10/10/2012 12:00:00 AM"
"5853","10/10/2012 12:00:00 AM","USD","GBP","0.6969","0.6971","10/10/2012 12:00:00 AM"
"5854","10/10/2012 12:00:00 AM","USD","JPY","122.8150","122.8580","10/10/2012 12:00:00 AM"
"5855","10/10/2012 12:00:00 AM","USD","MXN","9.5221","9.5269","10/10/2012 12:00:00 AM"
"5856","10/10/2012 12:00:00 AM","USD","SAR","3.7507","3.7519","10/10/2012 12:00:00 AM"
"5857","10/10/2012 12:00:00 AM","USD","VEB","706.7599","706.8300","10/10/2012 12:00:00 AM"
"5858","10/11/2012 12:00:00 AM","USD","ARS","0.9997","0.9991","10/11/2012 12:00:00 AM"
"5859","10/11/2012 12:00:00 AM","USD","AUD","2.0047","2.0038","10/11/2012 12:00:00 AM"
"5860","10/11/2012 12:00:00 AM","USD","BRL","2.1230","2.1210","10/11/2012 12:00:00 AM"
"5861","10/11/2012 12:00:00 AM","USD","CAD","1.5694","1.5630","10/11/2012 12:00:00 AM"
"5862","10/11/2012 12:00:00 AM","USD","CNY","8.2781","8.2774","10/11/2012 12:00:00 AM"
"5863","10/11/2012 12:00:00 AM","USD","EUR","1.1197","1.1189","10/11/2012 12:00:00 AM"
"5864","10/11/2012 12:00:00 AM","USD","GBP","0.6984","0.6977","10/11/2012 12:00:00 AM"
"5865","10/11/2012 12:00:00 AM","USD","JPY","122.2300","122.2219","10/11/2012 12:00:00 AM"
"5866","10/11/2012 12:00:00 AM","USD","MXN","9.5412","9.5410","10/11/2012 12:00:00 AM"
"5867","10/11/2012 12:00:00 AM","USD","SAR","3.7507","3.7446","10/11/2012 12:00:00 AM"
"5868","10/11/2012 12:00:00 AM","USD","VEB","707.2500","707.2300","10/11/2012 12:00:00 AM"
"5869","10/12/2012 12:00:00 AM","USD","ARS","0.9998","1.0001","10/12/2012 12:00:00 AM"
"5870","10/12/2012 12:00:00 AM","USD","AUD","2.0261","2.0268","10/12/2012 12:00:00 AM"
"5871","10/12/2012 12:00:00 AM","USD","BRL","2.1257","2.1280","10/12/2012 12:00:00 AM"
"5872","10/12/2012 12:00:00 AM","USD","CAD","1.5645","1.5660","10/12/2012 12:00:00 AM"
"5873","10/12/2012 12:00:00 AM","USD","CNY","8.2784","8.2787","10/12/2012 12:00:00 AM"
"5874","10/12/2012 12:00:00 AM","USD","EUR","1.1286","1.1293","10/12/2012 12:00:00 AM"
"5875","10/12/2012 12:00:00 AM","USD","GBP","0.6965","0.6971","10/12/2012 12:00:00 AM"
"5876","10/12/2012 12:00:00 AM","USD","JPY","122.4290","122.4929","10/12/2012 12:00:00 AM"
"5877","10/12/2012 12:00:00 AM","USD","MXN","9.5320","9.5340","10/12/2012 12:00:00 AM"
"5878","10/12/2012 12:00:00 AM","USD","SAR","3.7505","3.7589","10/12/2012 12:00:00 AM"
"5879","10/12/2012 12:00:00 AM","USD","VEB","707.8999","707.9900","10/12/2012 12:00:00 AM"
"5880","10/13/2012 12:00:00 AM","USD","ARS","0.9996","0.9991","10/13/2012 12:00:00 AM"
"5881","10/13/2012 12:00:00 AM","USD","AUD","2.0305","2.0295","10/13/2012 12:00:00 AM"
"5882","10/13/2012 12:00:00 AM","USD","BRL","2.1541","2.1539","10/13/2012 12:00:00 AM"
"5883","10/13/2012 12:00:00 AM","USD","CAD","1.5742","1.5701","10/13/2012 12:00:00 AM"
"5884","10/13/2012 12:00:00 AM","USD","CNY","8.2787","8.2784","10/13/2012 12:00:00 AM"
"5885","10/13/2012 12:00:00 AM","USD","EUR","1.1331","1.1327","10/13/2012 12:00:00 AM"
"5886","10/13/2012 12:00:00 AM","USD","GBP","0.7008","0.6998","10/13/2012 12:00:00 AM"
"5887","10/13/2012 12:00:00 AM","USD","JPY","123.6450","123.5990","10/13/2012 12:00:00 AM"
"5888","10/13/2012 12:00:00 AM","USD","MXN","9.5329","9.5280","10/13/2012 12:00:00 AM"
"5889","10/13/2012 12:00:00 AM","USD","SAR","3.7505","3.7479","10/13/2012 12:00:00 AM"
"5890","10/13/2012 12:00:00 AM","USD","VEB","707.7000","707.6599","10/13/2012 12:00:00 AM"
"5891","10/14/2012 12:00:00 AM","USD","ARS","0.9985","0.9993","10/14/2012 12:00:00 AM"
"5892","10/14/2012 12:00:00 AM","USD","AUD","2.0613","2.0613","10/14/2012 12:00:00 AM"
"5893","10/14/2012 12:00:00 AM","USD","BRL","2.1530","2.1629","10/14/2012 12:00:00 AM"
"5894","10/14/2012 12:00:00 AM","USD","CAD","1.5767","1.5832","10/14/2012 12:00:00 AM"
"5895","10/14/2012 12:00:00 AM","USD","CNY","8.2784","8.2791","10/14/2012 12:00:00 AM"
"5896","10/14/2012 12:00:00 AM","USD","EUR","1.1379","1.1386","10/14/2012 12:00:00 AM"
"5897","10/14/2012 12:00:00 AM","USD","GBP","0.7060","0.7066","10/14/2012 12:00:00 AM"
"5898","10/14/2012 12:00:00 AM","USD","JPY","126.3300","126.4220","10/14/2012 12:00:00 AM"
"5899","10/14/2012 12:00:00 AM","USD","MXN","9.4610","9.4659","10/14/2012 12:00:00 AM"
"5900","10/14/2012 12:00:00 AM","USD","SAR","3.7505","3.7587","10/14/2012 12:00:00 AM"
"5901","10/14/2012 12:00:00 AM","USD","VEB","707.7599","707.7899","10/14/2012 12:00:00 AM"
"5902","10/15/2012 12:00:00 AM","USD","ARS","0.9985","0.9983","10/15/2012 12:00:00 AM"
"5903","10/15/2012 12:00:00 AM","USD","AUD","2.0533","2.0525","10/15/2012 12:00:00 AM"
"5904","10/15/2012 12:00:00 AM","USD","BRL","2.1539","2.1450","10/15/2012 12:00:00 AM"
"5905","10/15/2012 12:00:00 AM","USD","CAD","1.5740","1.5718","10/15/2012 12:00:00 AM"
"5906","10/15/2012 12:00:00 AM","USD","CNY","8.2784","8.2777","10/15/2012 12:00:00 AM"
"5907","10/15/2012 12:00:00 AM","USD","EUR","1.1438","1.1435","10/15/2012 12:00:00 AM"
"5908","10/15/2012 12:00:00 AM","USD","GBP","0.7060","0.7057","10/15/2012 12:00:00 AM"
"5909","10/15/2012 12:00:00 AM","USD","JPY","126.3300","126.2410","10/15/2012 12:00:00 AM"
"5910","10/15/2012 12:00:00 AM","USD","MXN","9.4610","9.4540","10/15/2012 12:00:00 AM"
"5911","10/15/2012 12:00:00 AM","USD","SAR","3.7505","3.7454","10/15/2012 12:00:00 AM"
"5912","10/15/2012 12:00:00 AM","USD","VEB","707.7599","707.6799","10/15/2012 12:00:00 AM"
"5913","10/16/2012 12:00:00 AM","USD","ARS","0.9986","0.9991","10/16/2012 12:00:00 AM"
"5914","10/16/2012 12:00:00 AM","USD","AUD","2.0325","2.0333","10/16/2012 12:00:00 AM"
"5915","10/16/2012 12:00:00 AM","USD","BRL","2.1539","2.1589","10/16/2012 12:00:00 AM"
"5916","10/16/2012 12:00:00 AM","USD","CAD","1.5740","1.5805","10/16/2012 12:00:00 AM"
"5917","10/16/2012 12:00:00 AM","USD","CNY","8.2784","8.2792","10/16/2012 12:00:00 AM"
"5918","10/16/2012 12:00:00 AM","USD","EUR","1.1438","1.1443","10/16/2012 12:00:00 AM"
"5919","10/16/2012 12:00:00 AM","USD","GBP","0.7056","0.7064","10/16/2012 12:00:00 AM"
"5920","10/16/2012 12:00:00 AM","USD","JPY","126.3300","126.3660","10/16/2012 12:00:00 AM"
"5921","10/16/2012 12:00:00 AM","USD","MXN","9.4610","9.4640","10/16/2012 12:00:00 AM"
"5922","10/16/2012 12:00:00 AM","USD","SAR","3.7505","3.7534","10/16/2012 12:00:00 AM"
"5923","10/16/2012 12:00:00 AM","USD","VEB","707.7599","707.7599","10/16/2012 12:00:00 AM"
"5924","10/17/2012 12:00:00 AM","USD","ARS","0.9986","0.9977","10/17/2012 12:00:00 AM"
"5925","10/17/2012 12:00:00 AM","USD","AUD","2.0945","2.0941","10/17/2012 12:00:00 AM"
"5926","10/17/2012 12:00:00 AM","USD","BRL","2.1669","2.1650","10/17/2012 12:00:00 AM"
"5927","10/17/2012 12:00:00 AM","USD","CAD","1.5797","1.5763","10/17/2012 12:00:00 AM"
"5928","10/17/2012 12:00:00 AM","USD","CNY","8.2783","8.2774","10/17/2012 12:00:00 AM"
"5929","10/17/2012 12:00:00 AM","USD","EUR","1.1371","1.1363","10/17/2012 12:00:00 AM"
"5930","10/17/2012 12:00:00 AM","USD","GBP","0.7058","0.7053","10/17/2012 12:00:00 AM"
"5931","10/17/2012 12:00:00 AM","USD","JPY","126.7700","126.7590","10/17/2012 12:00:00 AM"
"5932","10/17/2012 12:00:00 AM","USD","MXN","9.4183","9.4139","10/17/2012 12:00:00 AM"
"5933","10/17/2012 12:00:00 AM","USD","SAR","3.7505","3.7477","10/17/2012 12:00:00 AM"
"5934","10/17/2012 12:00:00 AM","USD","VEB","707.5000","707.4900","10/17/2012 12:00:00 AM"
"5935","10/18/2012 12:00:00 AM","USD","ARS","0.9997","1.0006","10/18/2012 12:00:00 AM"
"5936","10/18/2012 12:00:00 AM","USD","AUD","2.0541","2.0545","10/18/2012 12:00:00 AM"
"5937","10/18/2012 12:00:00 AM","USD","BRL","2.1768","2.1800","10/18/2012 12:00:00 AM"
"5938","10/18/2012 12:00:00 AM","USD","CAD","1.5798","1.5810","10/18/2012 12:00:00 AM"
"5939","10/18/2012 12:00:00 AM","USD","CNY","8.2780","8.2782","10/18/2012 12:00:00 AM"
"5940","10/18/2012 12:00:00 AM","USD","EUR","1.1160","1.1169","10/18/2012 12:00:00 AM"
"5941","10/18/2012 12:00:00 AM","USD","GBP","0.6978","0.6987","10/18/2012 12:00:00 AM"
"5942","10/18/2012 12:00:00 AM","USD","JPY","125.6000","125.6900","10/18/2012 12:00:00 AM"
"5943","10/18/2012 12:00:00 AM","USD","MXN","9.4212","9.4220","10/18/2012 12:00:00 AM"
"5944","10/18/2012 12:00:00 AM","USD","SAR","3.7505","3.7528","10/18/2012 12:00:00 AM"
"5945","10/18/2012 12:00:00 AM","USD","VEB","708.2500","708.3400","10/18/2012 12:00:00 AM"
"5946","10/19/2012 12:00:00 AM","USD","ARS","0.9996","0.9993","10/19/2012 12:00:00 AM"
"5947","10/19/2012 12:00:00 AM","USD","AUD","2.0468","2.0468","10/19/2012 12:00:00 AM"
"5948","10/19/2012 12:00:00 AM","USD","BRL","2.1743","2.1730","10/19/2012 12:00:00 AM"
"5949","10/19/2012 12:00:00 AM","USD","CAD","1.5731","1.5687","10/19/2012 12:00:00 AM"
"5950","10/19/2012 12:00:00 AM","USD","CNY","8.2779","8.2774","10/19/2012 12:00:00 AM"
"5951","10/19/2012 12:00:00 AM","USD","EUR","1.1095","1.1091","10/19/2012 12:00:00 AM"
"5952","10/19/2012 12:00:00 AM","USD","GBP","0.6974","0.6967","10/19/2012 12:00:00 AM"
"5953","10/19/2012 12:00:00 AM","USD","JPY","125.4640","125.3780","10/19/2012 12:00:00 AM"
"5954","10/19/2012 12:00:00 AM","USD","MXN","9.4132","9.4060","10/19/2012 12:00:00 AM"
"5955","10/19/2012 12:00:00 AM","USD","SAR","3.7505","3.7425","10/19/2012 12:00:00 AM"
"5956","10/19/2012 12:00:00 AM","USD","VEB","708.4099","708.3400","10/19/2012 12:00:00 AM"
"5957","10/20/2012 12:00:00 AM","USD","ARS","0.9998","1.0000","10/20/2012 12:00:00 AM"
"5958","10/20/2012 12:00:00 AM","USD","AUD","2.0398","2.0407","10/20/2012 12:00:00 AM"
"5959","10/20/2012 12:00:00 AM","USD","BRL","2.1530","2.1610","10/20/2012 12:00:00 AM"
"5960","10/20/2012 12:00:00 AM","USD","CAD","1.5746","1.5797","10/20/2012 12:00:00 AM"
"5961","10/20/2012 12:00:00 AM","USD","CNY","8.2775","8.2775","10/20/2012 12:00:00 AM"
"5962","10/20/2012 12:00:00 AM","USD","EUR","1.1187","1.1192","10/20/2012 12:00:00 AM"
"5963","10/20/2012 12:00:00 AM","USD","GBP","0.7007","0.7013","10/20/2012 12:00:00 AM"
"5964","10/20/2012 12:00:00 AM","USD","JPY","124.2610","124.3450","10/20/2012 12:00:00 AM"
"5965","10/20/2012 12:00:00 AM","USD","MXN","9.4352","9.4420","10/20/2012 12:00:00 AM"
"5966","10/20/2012 12:00:00 AM","USD","SAR","3.7505","3.7547","10/20/2012 12:00:00 AM"
"5967","10/20/2012 12:00:00 AM","USD","VEB","708.7500","708.8400","10/20/2012 12:00:00 AM"
"5968","10/21/2012 12:00:00 AM","USD","ARS","0.9995","0.9986","10/21/2012 12:00:00 AM"
"5969","10/21/2012 12:00:00 AM","USD","AUD","2.0072","2.0070","10/21/2012 12:00:00 AM"
"5970","10/21/2012 12:00:00 AM","USD","BRL","2.1659","2.1589","10/21/2012 12:00:00 AM"
"5971","10/21/2012 12:00:00 AM","USD","CAD","1.5649","1.5556","10/21/2012 12:00:00 AM"
"5972","10/21/2012 12:00:00 AM","USD","CNY","8.2774","8.2766","10/21/2012 12:00:00 AM"
"5973","10/21/2012 12:00:00 AM","USD","EUR","1.1073","1.1066","10/21/2012 12:00:00 AM"
"5974","10/21/2012 12:00:00 AM","USD","GBP","0.6953","0.6951","10/21/2012 12:00:00 AM"
"5975","10/21/2012 12:00:00 AM","USD","JPY","123.9100","123.8550","10/21/2012 12:00:00 AM"
"5976","10/21/2012 12:00:00 AM","USD","MXN","9.4000","9.4000","10/21/2012 12:00:00 AM"
"5977","10/21/2012 12:00:00 AM","USD","SAR","3.7505","3.7463","10/21/2012 12:00:00 AM"
"5978","10/21/2012 12:00:00 AM","USD","VEB","708.7599","708.6599","10/21/2012 12:00:00 AM"
"5979","10/22/2012 12:00:00 AM","USD","ARS","0.9995","1.0004","10/22/2012 12:00:00 AM"
"5980","10/22/2012 12:00:00 AM","USD","AUD","2.0072","2.0078","10/22/2012 12:00:00 AM"
"5981","10/22/2012 12:00:00 AM","USD","BRL","2.1659","2.1739","10/22/2012 12:00:00 AM"
"5982","10/22/2012 12:00:00 AM","USD","CAD","1.5640","1.5698","10/22/2012 12:00:00 AM"
"5983","10/22/2012 12:00:00 AM","USD","CNY","8.2774","8.2784","10/22/2012 12:00:00 AM"
"5984","10/22/2012 12:00:00 AM","USD","EUR","1.1076","1.1087","10/22/2012 12:00:00 AM"
"5985","10/22/2012 12:00:00 AM","USD","GBP","0.6944","0.6952","10/22/2012 12:00:00 AM"
"5986","10/22/2012 12:00:00 AM","USD","JPY","123.7500","123.8160","10/22/2012 12:00:00 AM"
"5987","10/22/2012 12:00:00 AM","USD","MXN","9.4000","9.4090","10/22/2012 12:00:00 AM"
"5988","10/22/2012 12:00:00 AM","USD","SAR","3.7505","3.7589","10/22/2012 12:00:00 AM"
"5989","10/22/2012 12:00:00 AM","USD","VEB","708.7500","708.7699","10/22/2012 12:00:00 AM"
"5990","10/23/2012 12:00:00 AM","USD","ARS","0.9995","0.9988","10/23/2012 12:00:00 AM"
"5991","10/23/2012 12:00:00 AM","USD","AUD","2.0251","2.0246","10/23/2012 12:00:00 AM"
