"PurchaseOrderID","RevisionNumber","Status","EmployeeID","VendorID","ShipMethodID","OrderDate","ShipDate","SubTotal","TaxAmt","Freight","TotalDue","ModifiedDate"
"2397","4","4","251","1680","5","3/26/2014 12:00:00 AM","4/4/2014 12:00:00 AM","63831.0750","5106.4860","1595.7769","70533.3379","4/4/2014 12:00:00 AM"
"2398","4","4","253","1584","5","3/26/2014 12:00:00 AM","4/4/2014 12:00:00 AM","16340.3100","1307.2248","408.5078","18056.0426","4/4/2014 12:00:00 AM"
"2399","4","4","255","1620","5","3/26/2014 12:00:00 AM","4/4/2014 12:00:00 AM","5711.4750","456.9180","142.7869","6311.1799","4/4/2014 12:00:00 AM"
"2400","4","4","252","1666","4","3/26/2014 12:00:00 AM","4/4/2014 12:00:00 AM","360.0450","28.8036","9.0011","397.8497","4/4/2014 12:00:00 AM"
"2401","4","4","259","1592","2","3/26/2014 12:00:00 AM","4/4/2014 12:00:00 AM","97.9650","7.8372","2.4491","108.2513","4/4/2014 12:00:00 AM"
"2402","4","4","260","1618","4","3/26/2014 12:00:00 AM","4/4/2014 12:00:00 AM","114.4710","9.1577","2.8618","126.4905","4/4/2014 12:00:00 AM"
"2403","4","4","258","1612","4","3/26/2014 12:00:00 AM","4/4/2014 12:00:00 AM","132.6465","10.6117","3.3162","146.5744","4/4/2014 12:00:00 AM"
"2404","4","3","250","1586","5","3/26/2014 12:00:00 AM","4/4/2014 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","4/4/2014 12:00:00 AM"
"2405","4","4","257","1500","1","3/26/2014 12:00:00 AM","4/4/2014 12:00:00 AM","418.9500","33.5160","10.4738","462.9398","4/4/2014 12:00:00 AM"
"2406","4","4","261","1656","4","3/26/2014 12:00:00 AM","4/4/2014 12:00:00 AM","525.7665","42.0613","13.1442","580.9720","4/4/2014 12:00:00 AM"
"2407","4","4","251","1572","1","3/26/2014 12:00:00 AM","4/4/2014 12:00:00 AM","461.7900","36.9432","11.5448","510.2780","4/4/2014 12:00:00 AM"
"2408","4","4","253","1562","4","3/26/2014 12:00:00 AM","4/4/2014 12:00:00 AM","481.8870","38.5510","12.0472","532.4852","4/4/2014 12:00:00 AM"
"2409","4","4","255","1662","2","3/26/2014 12:00:00 AM","4/4/2014 12:00:00 AM","37.0755","2.9660","0.9269","40.9684","4/4/2014 12:00:00 AM"
"2410","4","4","256","1682","4","3/26/2014 12:00:00 AM","4/4/2014 12:00:00 AM","21558.0750","1724.6460","538.9519","23821.6729","4/4/2014 12:00:00 AM"
"2411","4","4","259","1686","4","3/26/2014 12:00:00 AM","4/4/2014 12:00:00 AM","475.6815","38.0545","11.8920","525.6280","4/4/2014 12:00:00 AM"
"2412","4","4","260","1684","5","3/26/2014 12:00:00 AM","4/4/2014 12:00:00 AM","41048.7000","3283.8960","1026.2175","45358.8135","4/4/2014 12:00:00 AM"
"2413","4","4","258","1534","5","3/27/2014 12:00:00 AM","4/5/2014 12:00:00 AM","416.7450","33.3396","10.4186","460.5032","4/5/2014 12:00:00 AM"
"2414","4","4","254","1614","5","3/27/2014 12:00:00 AM","4/5/2014 12:00:00 AM","279.1530","22.3322","6.9788","308.4640","4/5/2014 12:00:00 AM"
"2415","4","4","257","1588","5","3/27/2014 12:00:00 AM","4/5/2014 12:00:00 AM","40471.2000","3237.6960","1011.7800","44720.6760","4/5/2014 12:00:00 AM"
"2416","4","4","261","1622","4","3/27/2014 12:00:00 AM","4/5/2014 12:00:00 AM","389.6550","31.1724","9.7414","430.5688","4/5/2014 12:00:00 AM"
"2417","4","4","251","1632","5","3/27/2014 12:00:00 AM","4/5/2014 12:00:00 AM","62092.8000","4967.4240","1552.3200","68612.5440","4/5/2014 12:00:00 AM"
"2418","4","4","253","1608","5","3/27/2014 12:00:00 AM","4/5/2014 12:00:00 AM","5948.2500","475.8600","148.7063","6572.8163","4/5/2014 12:00:00 AM"
"2419","4","4","255","1576","5","3/27/2014 12:00:00 AM","4/5/2014 12:00:00 AM","91117.9500","7289.4360","2277.9488","100685.3348","4/5/2014 12:00:00 AM"
"2420","4","4","256","1590","1","3/27/2014 12:00:00 AM","4/5/2014 12:00:00 AM","525.0000","42.0000","13.1250","580.1250","4/5/2014 12:00:00 AM"
"2421","6","4","259","1514","3","3/27/2014 12:00:00 AM","4/5/2014 12:00:00 AM","1721.7900","137.7432","43.0448","1902.5780","4/5/2014 12:00:00 AM"
"2422","4","4","250","1498","4","3/27/2014 12:00:00 AM","4/5/2014 12:00:00 AM","26455.2750","2116.4220","661.3819","29233.0789","4/5/2014 12:00:00 AM"
"2423","4","4","258","1674","2","3/27/2014 12:00:00 AM","4/5/2014 12:00:00 AM","944.3700","75.5496","23.6093","1043.5289","4/5/2014 12:00:00 AM"
"2424","4","4","254","1652","4","3/27/2014 12:00:00 AM","4/5/2014 12:00:00 AM","44594.5500","3567.5640","1114.8638","49276.9778","4/5/2014 12:00:00 AM"
"2425","4","4","257","1578","3","3/27/2014 12:00:00 AM","4/5/2014 12:00:00 AM","62843.5500","5027.4840","1571.0888","69442.1228","4/5/2014 12:00:00 AM"
"2426","4","4","261","1538","5","3/27/2014 12:00:00 AM","4/5/2014 12:00:00 AM","37843.5750","3027.4860","946.0894","41817.1504","4/5/2014 12:00:00 AM"
"2427","4","4","251","1556","4","3/27/2014 12:00:00 AM","4/5/2014 12:00:00 AM","25531.2750","2042.5020","638.2819","28212.0589","4/5/2014 12:00:00 AM"
"2428","4","4","253","1554","5","3/27/2014 12:00:00 AM","4/5/2014 12:00:00 AM","694.1655","55.5332","17.3541","767.0528","4/5/2014 12:00:00 AM"
"2429","4","4","255","1688","4","3/28/2014 12:00:00 AM","4/6/2014 12:00:00 AM","125.7480","10.0598","3.1437","138.9515","4/6/2014 12:00:00 AM"
"2430","4","4","256","1580","5","3/28/2014 12:00:00 AM","4/6/2014 12:00:00 AM","150.7905","12.0632","3.7698","166.6235","4/6/2014 12:00:00 AM"
"2431","4","4","259","1496","4","3/28/2014 12:00:00 AM","4/6/2014 12:00:00 AM","503.0865","40.2469","12.5772","555.9106","4/6/2014 12:00:00 AM"
"2432","4","4","260","1494","2","3/28/2014 12:00:00 AM","4/6/2014 12:00:00 AM","8847.3000","707.7840","221.1825","9776.2665","4/6/2014 12:00:00 AM"
"2433","4","4","250","1650","5","3/28/2014 12:00:00 AM","4/6/2014 12:00:00 AM","171.0765","13.6861","4.2769","189.0395","4/6/2014 12:00:00 AM"
"2434","4","4","254","1654","4","3/28/2014 12:00:00 AM","4/6/2014 12:00:00 AM","20397.3000","1631.7840","509.9325","22539.0165","4/6/2014 12:00:00 AM"
"2435","4","4","257","1664","3","3/28/2014 12:00:00 AM","4/6/2014 12:00:00 AM","14628.0750","1170.2460","365.7019","16164.0229","4/6/2014 12:00:00 AM"
"2436","4","4","261","1678","3","3/28/2014 12:00:00 AM","4/6/2014 12:00:00 AM","58685.5500","4694.8440","1467.1388","64847.5328","4/6/2014 12:00:00 AM"
"2437","4","4","251","1616","5","3/28/2014 12:00:00 AM","4/6/2014 12:00:00 AM","773.0100","61.8408","19.3253","854.1761","4/6/2014 12:00:00 AM"
"2438","6","4","253","1492","5","3/28/2014 12:00:00 AM","4/6/2014 12:00:00 AM","694.1655","55.5332","17.3541","767.0528","4/6/2014 12:00:00 AM"
"2439","4","4","255","1602","5","3/28/2014 12:00:00 AM","4/6/2014 12:00:00 AM","1796.0355","143.6828","44.9009","1984.6192","4/6/2014 12:00:00 AM"
"2440","4","4","256","1540","5","3/28/2014 12:00:00 AM","4/6/2014 12:00:00 AM","416.7450","33.3396","10.4186","460.5032","4/6/2014 12:00:00 AM"
"2441","4","4","259","1628","5","3/28/2014 12:00:00 AM","4/6/2014 12:00:00 AM","34644.2250","2771.5380","866.1056","38281.8686","4/6/2014 12:00:00 AM"
"2442","4","4","260","1604","4","3/28/2014 12:00:00 AM","4/6/2014 12:00:00 AM","257.5755","20.6060","6.4394","284.6209","4/6/2014 12:00:00 AM"
"2443","4","4","258","1690","5","3/28/2014 12:00:00 AM","4/6/2014 12:00:00 AM","146.2860","11.7029","3.6572","161.6461","4/6/2014 12:00:00 AM"
"2444","4","4","254","1566","5","3/28/2014 12:00:00 AM","4/6/2014 12:00:00 AM","102.5640","8.2051","2.5641","113.3332","4/6/2014 12:00:00 AM"
"2445","4","4","257","1698","5","3/31/2014 12:00:00 AM","4/9/2014 12:00:00 AM","150.7905","12.0632","3.7698","166.6235","4/9/2014 12:00:00 AM"
"2446","4","4","261","1560","5","3/31/2014 12:00:00 AM","4/9/2014 12:00:00 AM","13669.4250","1093.5540","341.7356","15104.7146","4/9/2014 12:00:00 AM"
"2447","4","4","251","1692","5","3/31/2014 12:00:00 AM","4/9/2014 12:00:00 AM","16393.2300","1311.4584","409.8308","18114.5192","4/9/2014 12:00:00 AM"
"2448","4","4","253","1696","4","3/31/2014 12:00:00 AM","4/9/2014 12:00:00 AM","22516.7250","1801.3380","562.9181","24880.9811","4/9/2014 12:00:00 AM"
"2449","4","4","255","1504","1","3/31/2014 12:00:00 AM","4/9/2014 12:00:00 AM","551.8800","44.1504","13.7970","609.8274","4/9/2014 12:00:00 AM"
"2450","4","4","256","1544","1","3/31/2014 12:00:00 AM","4/9/2014 12:00:00 AM","6987.7500","559.0200","174.6938","7721.4638","4/9/2014 12:00:00 AM"
"2451","4","4","252","1530","2","3/31/2014 12:00:00 AM","4/9/2014 12:00:00 AM","28072.2750","2245.7820","701.8069","31019.8639","4/9/2014 12:00:00 AM"
"2452","4","4","260","1508","1","3/31/2014 12:00:00 AM","4/9/2014 12:00:00 AM","35394.9750","2831.5980","884.8744","39111.4474","4/9/2014 12:00:00 AM"
"2453","4","4","258","1694","1","3/31/2014 12:00:00 AM","4/9/2014 12:00:00 AM","3407.2500","272.5800","85.1813","3765.0113","4/9/2014 12:00:00 AM"
"2454","4","4","254","1624","2","3/31/2014 12:00:00 AM","4/9/2014 12:00:00 AM","28297.5000","2263.8000","707.4375","31268.7375","4/9/2014 12:00:00 AM"
"2455","4","4","257","1548","2","3/31/2014 12:00:00 AM","4/9/2014 12:00:00 AM","59.9445","4.7956","1.4986","66.2387","4/9/2014 12:00:00 AM"
"2456","4","4","261","1598","4","3/31/2014 12:00:00 AM","4/9/2014 12:00:00 AM","332.9550","26.6364","8.3239","367.9153","4/9/2014 12:00:00 AM"
"2457","4","4","250","1658","5","3/31/2014 12:00:00 AM","4/9/2014 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","4/9/2014 12:00:00 AM"
"2458","4","4","253","1536","4","3/31/2014 12:00:00 AM","4/9/2014 12:00:00 AM","544.5720","43.5658","13.6143","601.7521","4/9/2014 12:00:00 AM"
"2459","4","4","255","1568","2","3/31/2014 12:00:00 AM","4/9/2014 12:00:00 AM","36405.6000","2912.4480","910.1400","40228.1880","4/9/2014 12:00:00 AM"
"2460","4","4","256","1648","5","3/31/2014 12:00:00 AM","4/9/2014 12:00:00 AM","142.4115","11.3929","3.5603","157.3647","4/9/2014 12:00:00 AM"
"2461","4","4","259","1646","5","4/2/2014 12:00:00 AM","4/11/2014 12:00:00 AM","19236.5250","1538.9220","480.9131","21256.3601","4/11/2014 12:00:00 AM"
"2462","4","4","260","1672","4","4/2/2014 12:00:00 AM","4/11/2014 12:00:00 AM","253.3230","20.2658","6.3331","279.9219","4/11/2014 12:00:00 AM"
"2463","4","4","258","1600","1","4/2/2014 12:00:00 AM","4/11/2014 12:00:00 AM","1276.2750","102.1020","31.9069","1410.2839","4/11/2014 12:00:00 AM"
"2464","4","4","254","1522","1","4/2/2014 12:00:00 AM","4/11/2014 12:00:00 AM","2003.9250","160.3140","50.0981","2214.3371","4/11/2014 12:00:00 AM"
"2465","4","4","252","1570","2","4/2/2014 12:00:00 AM","4/11/2014 12:00:00 AM","50860.4250","4068.8340","1271.5106","56200.7696","4/11/2014 12:00:00 AM"
"2466","4","4","261","1516","1","4/2/2014 12:00:00 AM","4/11/2014 12:00:00 AM","454.8600","36.3888","11.3715","502.6203","4/11/2014 12:00:00 AM"
"2467","4","4","251","1506","5","4/2/2014 12:00:00 AM","4/11/2014 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","4/11/2014 12:00:00 AM"
"2468","4","4","253","1626","2","4/2/2014 12:00:00 AM","4/11/2014 12:00:00 AM","7132.1250","570.5700","178.3031","7880.9981","4/11/2014 12:00:00 AM"
"2469","4","4","255","1542","2","4/2/2014 12:00:00 AM","4/11/2014 12:00:00 AM","28343.7000","2267.4960","708.5925","31319.7885","4/11/2014 12:00:00 AM"
"2470","4","4","256","1610","4","4/2/2014 12:00:00 AM","4/11/2014 12:00:00 AM","22516.7250","1801.3380","562.9181","24880.9811","4/11/2014 12:00:00 AM"
"2471","4","4","259","1638","5","4/2/2014 12:00:00 AM","4/11/2014 12:00:00 AM","34644.2250","2771.5380","866.1056","38281.8686","4/11/2014 12:00:00 AM"
"2472","4","4","260","1582","5","4/2/2014 12:00:00 AM","4/11/2014 12:00:00 AM","272.7585","21.8207","6.8190","301.3982","4/11/2014 12:00:00 AM"
"2473","4","4","258","1510","5","4/2/2014 12:00:00 AM","4/11/2014 12:00:00 AM","143.0415","11.4433","3.5760","158.0608","4/11/2014 12:00:00 AM"
"2474","4","4","254","1526","2","4/2/2014 12:00:00 AM","4/11/2014 12:00:00 AM","28199.3250","2255.9460","704.9831","31160.2541","4/11/2014 12:00:00 AM"
"2475","4","4","257","1644","1","4/2/2014 12:00:00 AM","4/11/2014 12:00:00 AM","3713.3250","297.0660","92.8331","4103.2241","4/11/2014 12:00:00 AM"
"2476","4","4","261","1680","5","4/2/2014 12:00:00 AM","4/11/2014 12:00:00 AM","63831.0750","5106.4860","1595.7769","70533.3379","4/11/2014 12:00:00 AM"
"2477","4","4","251","1584","5","4/3/2014 12:00:00 AM","4/12/2014 12:00:00 AM","16340.3100","1307.2248","408.5078","18056.0426","4/12/2014 12:00:00 AM"
"2478","4","4","253","1620","5","4/3/2014 12:00:00 AM","4/12/2014 12:00:00 AM","5711.4750","456.9180","142.7869","6311.1799","4/12/2014 12:00:00 AM"
"2479","4","4","255","1666","4","4/3/2014 12:00:00 AM","4/12/2014 12:00:00 AM","235.9035","18.8723","5.8976","260.6734","4/12/2014 12:00:00 AM"
"2480","5","4","256","1592","2","4/3/2014 12:00:00 AM","4/12/2014 12:00:00 AM","97.9650","7.8372","2.4491","108.2513","4/12/2014 12:00:00 AM"
"2481","4","4","259","1618","4","4/3/2014 12:00:00 AM","4/12/2014 12:00:00 AM","114.4710","9.1577","2.8618","126.4905","4/12/2014 12:00:00 AM"
"2482","4","4","260","1612","4","4/3/2014 12:00:00 AM","4/12/2014 12:00:00 AM","132.6465","10.6117","3.3162","146.5744","4/12/2014 12:00:00 AM"
"2483","4","4","258","1586","5","4/3/2014 12:00:00 AM","4/12/2014 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","4/12/2014 12:00:00 AM"
"2484","4","4","254","1500","1","4/3/2014 12:00:00 AM","4/12/2014 12:00:00 AM","418.9500","33.5160","10.4738","462.9398","4/12/2014 12:00:00 AM"
"2485","4","4","257","1656","4","4/3/2014 12:00:00 AM","4/12/2014 12:00:00 AM","3413.2455","273.0596","85.3311","3771.6362","4/12/2014 12:00:00 AM"
"2486","4","4","261","1572","1","4/3/2014 12:00:00 AM","4/12/2014 12:00:00 AM","461.7900","36.9432","11.5448","510.2780","4/12/2014 12:00:00 AM"
"2487","4","4","251","1562","4","4/3/2014 12:00:00 AM","4/12/2014 12:00:00 AM","760.4100","60.8328","19.0103","840.2531","4/12/2014 12:00:00 AM"
"2488","4","4","253","1662","2","4/3/2014 12:00:00 AM","4/12/2014 12:00:00 AM","37.0755","2.9660","0.9269","40.9684","4/12/2014 12:00:00 AM"
"2489","4","4","252","1682","4","4/3/2014 12:00:00 AM","4/12/2014 12:00:00 AM","21558.0750","1724.6460","538.9519","23821.6729","4/12/2014 12:00:00 AM"
"2490","4","4","256","1686","4","4/3/2014 12:00:00 AM","4/12/2014 12:00:00 AM","422.1000","33.7680","10.5525","466.4205","4/12/2014 12:00:00 AM"
"2491","4","4","259","1684","4","4/3/2014 12:00:00 AM","4/12/2014 12:00:00 AM","45172.0500","3613.7640","1129.3013","49915.1153","4/12/2014 12:00:00 AM"
"2492","4","4","260","1534","5","4/3/2014 12:00:00 AM","4/12/2014 12:00:00 AM","273.7035","21.8963","6.8426","302.4424","4/12/2014 12:00:00 AM"
"2493","4","4","258","1614","5","4/4/2014 12:00:00 AM","4/13/2014 12:00:00 AM","415.8000","33.2640","10.3950","459.4590","4/13/2014 12:00:00 AM"
"2494","4","4","254","1588","5","4/4/2014 12:00:00 AM","4/13/2014 12:00:00 AM","40471.2000","3237.6960","1011.7800","44720.6760","4/13/2014 12:00:00 AM"
"2495","4","4","257","1622","5","4/4/2014 12:00:00 AM","4/13/2014 12:00:00 AM","1225.6650","98.0532","30.6416","1354.3598","4/13/2014 12:00:00 AM"
"2496","4","4","261","1632","5","4/4/2014 12:00:00 AM","4/13/2014 12:00:00 AM","62092.8000","4967.4240","1552.3200","68612.5440","4/13/2014 12:00:00 AM"
"2497","4","4","251","1608","5","4/4/2014 12:00:00 AM","4/13/2014 12:00:00 AM","5948.2500","475.8600","148.7063","6572.8163","4/13/2014 12:00:00 AM"
"2498","4","4","253","1576","5","4/4/2014 12:00:00 AM","4/13/2014 12:00:00 AM","91117.9500","7289.4360","2277.9488","100685.3348","4/13/2014 12:00:00 AM"
"2499","4","4","255","1590","1","4/4/2014 12:00:00 AM","4/13/2014 12:00:00 AM","525.0000","42.0000","13.1250","580.1250","4/13/2014 12:00:00 AM"
"2500","4","4","252","1514","5","4/4/2014 12:00:00 AM","4/13/2014 12:00:00 AM","2003.6835","160.2947","50.0921","2214.0703","4/13/2014 12:00:00 AM"
"2501","4","4","259","1498","4","4/4/2014 12:00:00 AM","4/13/2014 12:00:00 AM","26455.2750","2116.4220","661.3819","29233.0789","4/13/2014 12:00:00 AM"
"2502","4","4","260","1674","2","4/4/2014 12:00:00 AM","4/13/2014 12:00:00 AM","944.3700","75.5496","23.6093","1043.5289","4/13/2014 12:00:00 AM"
"2503","4","4","258","1652","1","4/4/2014 12:00:00 AM","4/13/2014 12:00:00 AM","6993.5250","559.4820","174.8381","7727.8451","4/13/2014 12:00:00 AM"
"2504","4","3","250","1578","3","4/4/2014 12:00:00 AM","4/13/2014 12:00:00 AM","36122.6250","2889.8100","903.0656","39915.5006","4/13/2014 12:00:00 AM"
"2505","4","4","257","1538","5","4/4/2014 12:00:00 AM","4/13/2014 12:00:00 AM","37843.5750","3027.4860","946.0894","41817.1504","4/13/2014 12:00:00 AM"
"2506","4","4","261","1556","4","4/4/2014 12:00:00 AM","4/13/2014 12:00:00 AM","25531.2750","2042.5020","638.2819","28212.0589","4/13/2014 12:00:00 AM"
"2507","4","4","251","1554","5","4/4/2014 12:00:00 AM","4/13/2014 12:00:00 AM","773.9550","61.9164","19.3489","855.2203","4/13/2014 12:00:00 AM"
"2508","4","4","253","1688","4","4/4/2014 12:00:00 AM","4/13/2014 12:00:00 AM","125.7480","10.0598","3.1437","138.9515","4/13/2014 12:00:00 AM"
"2509","4","4","255","1580","5","4/7/2014 12:00:00 AM","4/16/2014 12:00:00 AM","150.7905","12.0632","3.7698","166.6235","4/16/2014 12:00:00 AM"
"2510","4","4","256","1496","4","4/7/2014 12:00:00 AM","4/16/2014 12:00:00 AM","360.0450","28.8036","9.0011","397.8497","4/16/2014 12:00:00 AM"
"2511","4","4","259","1494","2","4/7/2014 12:00:00 AM","4/16/2014 12:00:00 AM","8847.3000","707.7840","221.1825","9776.2665","4/16/2014 12:00:00 AM"
"2512","4","4","260","1650","5","4/7/2014 12:00:00 AM","4/16/2014 12:00:00 AM","171.0765","13.6861","4.2769","189.0395","4/16/2014 12:00:00 AM"
"2513","4","4","258","1654","4","4/7/2014 12:00:00 AM","4/16/2014 12:00:00 AM","20397.3000","1631.7840","509.9325","22539.0165","4/16/2014 12:00:00 AM"
"2514","4","4","254","1664","3","4/7/2014 12:00:00 AM","4/16/2014 12:00:00 AM","14628.0750","1170.2460","365.7019","16164.0229","4/16/2014 12:00:00 AM"
"2515","4","4","257","1678","3","4/7/2014 12:00:00 AM","4/16/2014 12:00:00 AM","58685.5500","4694.8440","1467.1388","64847.5328","4/16/2014 12:00:00 AM"
"2516","4","4","261","1616","4","4/7/2014 12:00:00 AM","4/16/2014 12:00:00 AM","481.8870","38.5510","12.0472","532.4852","4/16/2014 12:00:00 AM"
"2517","4","4","251","1492","5","4/7/2014 12:00:00 AM","4/16/2014 12:00:00 AM","773.9550","61.9164","19.3489","855.2203","4/16/2014 12:00:00 AM"
"2518","4","4","253","1602","5","4/7/2014 12:00:00 AM","4/16/2014 12:00:00 AM","1796.0355","143.6828","44.9009","1984.6192","4/16/2014 12:00:00 AM"
"2519","4","4","255","1540","5","4/7/2014 12:00:00 AM","4/16/2014 12:00:00 AM","658.9485","52.7159","16.4737","728.1381","4/16/2014 12:00:00 AM"
"2520","4","4","256","1628","5","4/7/2014 12:00:00 AM","4/16/2014 12:00:00 AM","34644.2250","2771.5380","866.1056","38281.8686","4/16/2014 12:00:00 AM"
"2521","4","4","259","1604","3","4/7/2014 12:00:00 AM","4/16/2014 12:00:00 AM","1581.9300","126.5544","39.5483","1748.0327","4/16/2014 12:00:00 AM"
"2522","4","4","250","1690","5","4/7/2014 12:00:00 AM","4/16/2014 12:00:00 AM","146.2860","11.7029","3.6572","161.6461","4/16/2014 12:00:00 AM"
"2523","4","4","258","1566","5","4/7/2014 12:00:00 AM","4/16/2014 12:00:00 AM","102.5640","8.2051","2.5641","113.3332","4/16/2014 12:00:00 AM"
"2524","4","4","254","1698","5","4/7/2014 12:00:00 AM","4/16/2014 12:00:00 AM","150.7905","12.0632","3.7698","166.6235","4/16/2014 12:00:00 AM"
"2525","4","4","257","1560","5","4/8/2014 12:00:00 AM","4/17/2014 12:00:00 AM","13669.4250","1093.5540","341.7356","15104.7146","4/17/2014 12:00:00 AM"
"2526","4","4","261","1692","5","4/8/2014 12:00:00 AM","4/17/2014 12:00:00 AM","13458.6900","1076.6952","336.4673","14871.8525","4/17/2014 12:00:00 AM"
"2527","4","4","251","1696","2","4/8/2014 12:00:00 AM","4/17/2014 12:00:00 AM","101720.8500","8137.6680","2543.0213","112401.5393","4/17/2014 12:00:00 AM"
"2528","4","4","253","1504","1","4/8/2014 12:00:00 AM","4/17/2014 12:00:00 AM","551.8800","44.1504","13.7970","609.8274","4/17/2014 12:00:00 AM"
"2529","4","4","255","1544","1","4/8/2014 12:00:00 AM","4/17/2014 12:00:00 AM","6987.7500","559.0200","174.6938","7721.4638","4/17/2014 12:00:00 AM"
"2530","4","4","256","1530","2","4/8/2014 12:00:00 AM","4/17/2014 12:00:00 AM","28072.2750","2245.7820","701.8069","31019.8639","4/17/2014 12:00:00 AM"
"2531","4","4","259","1508","1","4/8/2014 12:00:00 AM","4/17/2014 12:00:00 AM","1917.3000","153.3840","47.9325","2118.6165","4/17/2014 12:00:00 AM"
"2532","4","4","260","1694","1","4/8/2014 12:00:00 AM","4/17/2014 12:00:00 AM","4215.7500","337.2600","105.3938","4658.4038","4/17/2014 12:00:00 AM"
"2533","4","4","250","1624","2","4/8/2014 12:00:00 AM","4/17/2014 12:00:00 AM","28297.5000","2263.8000","707.4375","31268.7375","4/17/2014 12:00:00 AM"
"2534","4","4","254","1548","2","4/8/2014 12:00:00 AM","4/17/2014 12:00:00 AM","59.9445","4.7956","1.4986","66.2387","4/17/2014 12:00:00 AM"
"2535","4","4","257","1598","4","4/8/2014 12:00:00 AM","4/17/2014 12:00:00 AM","1055.5650","84.4452","26.3891","1166.3993","4/17/2014 12:00:00 AM"
"2536","4","4","261","1658","5","4/8/2014 12:00:00 AM","4/17/2014 12:00:00 AM","43878.4500","3510.2760","1096.9613","48485.6873","4/17/2014 12:00:00 AM"
"2537","4","4","251","1536","4","4/8/2014 12:00:00 AM","4/17/2014 12:00:00 AM","722.4525","57.7962","18.0613","798.3100","4/17/2014 12:00:00 AM"
"2538","4","4","253","1568","2","4/8/2014 12:00:00 AM","4/17/2014 12:00:00 AM","24318.5250","1945.4820","607.9631","26871.9701","4/17/2014 12:00:00 AM"
